time,iteration,loss,test accuracy,test end,train accuracy,train end
918m 14s (- -919m 45s),308000,2.83112600118753,22.2,46.300000000000004,23.9,47.0
921m 45s (- -922m 14s),309000,2.8964354584115544,22.8,47.699999999999996,26.6,50.6
925m 17s (- -926m 43s),310000,2.8833528843891205,21.099999999999998,62.4,24.3,63.3
928m 40s (- -929m 19s),311000,2.805585664157031,20.5,64.7,24.2,67.4
932m 12s (- -933m 47s),312000,2.9694227204496215,21.6,52.300000000000004,24.9,56.8
935m 42s (- -936m 17s),313000,2.805603734159373,19.5,52.800000000000004,22.6,55.60000000000001
939m 4s (- -940m 55s),314000,2.855245206909896,21.2,60.4,24.3,61.7
942m 43s (- -943m 16s),315000,2.878865982994007,20.7,38.4,22.900000000000002,40.699999999999996
946m 12s (- -947m 47s),316000,2.8520478106757223,22.6,53.6,24.7,55.900000000000006
949m 54s (- -950m 6s),317000,2.9332986920687345,19.900000000000002,47.099999999999994,22.7,48.9
953m 20s (- -954m 40s),318000,2.888046537128354,20.9,65.10000000000001,25.2,63.4
957m 6s (- -958m 53s),319000,2.8636447862335244,19.1,30.5,21.9,32.9
960m 36s (- -961m 23s),320000,2.9206786874372317,21.4,39.900000000000006,23.799999999999997,42.1
964m 9s (- -965m 50s),321000,2.9640952805638134,20.9,56.10000000000001,24.9,54.7
967m 25s (- -968m 34s),322000,2.879551606366642,18.8,70.89999999999999,23.3,70.7
970m 58s (- -971m 1s),323000,2.922646373930621,20.7,63.2,22.8,64.2
974m 31s (- -975m 28s),324000,2.8949801124306753,21.5,43.3,24.2,44.2
977m 58s (- -978m 2s),325000,2.8885796804115094,22.1,58.9,24.3,62.4
981m 28s (- -982m 31s),326000,2.9420454994803116,19.8,64.4,23.1,64.7
984m 49s (- -985m 11s),327000,2.9673141763245447,21.4,62.7,24.0,64.8
988m 33s (- -989m 26s),328000,2.997319876916726,21.099999999999998,36.9,22.400000000000002,36.5
991m 39s (- -992m 20s),329000,2.9397482053362527,18.6,72.5,23.0,71.8
995m 7s (- -996m 52s),330000,2.850946555834028,21.8,56.49999999999999,24.4,57.099999999999994
998m 25s (- -999m 34s),331000,2.8905135188730817,19.2,66.0,23.400000000000002,64.7
1001m 51s (- -1002m 8s),332000,2.874930096947013,20.1,55.50000000000001,23.400000000000002,55.7
1005m 15s (- -1006m 45s),333000,2.869542054518252,21.5,65.8,23.1,66.2
1008m 31s (- -1009m 28s),334000,2.890908647302298,20.8,53.6,24.0,52.900000000000006
1012m 2s (- -1013m 57s),335000,2.929884764962776,20.7,60.8,24.099999999999998,60.099999999999994
1015m 3s (- -1016m 56s),336000,2.9254660522105267,21.5,63.3,23.799999999999997,66.60000000000001
1018m 36s (- -1019m 24s),337000,2.868622274306251,22.5,53.7,23.599999999999998,55.400000000000006
1021m 54s (- -1022m 5s),338000,2.843267395390026,19.900000000000002,64.3,22.8,61.1
1025m 28s (- -1026m 31s),339000,2.9619552838283805,21.0,49.6,24.0,50.8
1028m 51s (- -1029m 8s),340000,2.9390626686922943,22.900000000000002,50.5,26.0,52.2
1032m 19s (- -1033m 40s),341000,2.89988177996337,20.200000000000003,65.5,21.8,66.0
1035m 41s (- -1036m 18s),342000,2.8597287067024513,21.2,54.900000000000006,24.6,56.49999999999999
1039m 1s (- -1040m 58s),343000,2.875588732506576,21.0,51.800000000000004,23.9,53.0
1042m 30s (- -1043m 29s),344000,2.9578279956754217,18.8,69.6,22.5,69.0
1045m 52s (- -1046m 7s),345000,2.781952432960639,21.0,34.300000000000004,23.5,37.7
1049m 6s (- -1050m 53s),346000,2.867246754836826,17.8,80.80000000000001,20.599999999999998,80.60000000000001
1052m 23s (- -1053m 36s),347000,2.9969498121231055,20.200000000000003,66.7,23.799999999999997,66.7
1055m 45s (- -1056m 14s),348000,2.8622606179747225,20.599999999999998,66.10000000000001,23.3,67.2
1059m 13s (- -1060m 46s),349000,2.8747663288431786,21.2,58.099999999999994,24.4,62.6
1062m 28s (- -1063m 31s),350000,2.9130654147984423,21.099999999999998,64.60000000000001,24.099999999999998,64.0
1065m 53s (- -1066m 6s),351000,2.8240173202312095,20.4,70.7,22.8,73.2
1069m 2s (- -1070m 57s),352000,2.9311628310571556,19.400000000000002,54.900000000000006,23.1,54.50000000000001
1072m 37s (- -1073m 23s),353000,2.9422369772915675,21.8,61.3,23.3,62.3
1075m 51s (- -1076m 8s),354000,2.8357570913712853,19.7,72.89999999999999,22.900000000000002,71.1
1079m 13s (- -1080m 46s),355000,2.9019207222507033,19.400000000000002,66.60000000000001,22.7,64.5
1082m 48s (- -1083m 11s),356000,2.9104039175122525,20.7,56.00000000000001,23.5,58.699999999999996
1086m 10s (- -1087m 49s),357000,2.875542954650128,21.5,48.1,24.5,51.300000000000004
1089m 34s (- -1090m 25s),358000,2.940477516971416,18.2,74.1,21.4,75.6
1092m 52s (- -1093m 7s),359000,2.8771197653497875,20.0,55.300000000000004,22.6,59.3
1096m 29s (- -1097m 30s),360000,2.9049826861481236,20.5,52.400000000000006,23.1,52.1
1099m 40s (- -1100m 19s),361000,3.0203653036604403,21.6,64.60000000000001,24.3,63.800000000000004
1103m 24s (- -1104m 35s),362000,2.939587855590484,19.2,42.1,21.9,42.0
1106m 44s (- -1107m 16s),363000,2.916905204025016,21.7,57.99999999999999,24.0,56.89999999999999
1110m 21s (- -1111m 38s),364000,2.9773847435937113,18.2,41.0,22.1,39.5
1113m 45s (- -1114m 15s),365000,2.9709564433756452,19.3,59.9,23.7,61.0
1117m 7s (- -1118m 52s),366000,2.9363353588741443,20.5,60.8,22.2,64.2
1120m 38s (- -1121m 22s),367000,2.954880131128492,20.3,60.6,24.099999999999998,58.9
1124m 4s (- -1125m 55s),368000,2.851409513024762,21.0,39.6,22.900000000000002,41.8
1127m 38s (- -1128m 22s),369000,2.8909374322267136,22.2,55.7,25.5,56.8
1131m 5s (- -1132m 55s),370000,3.0037673041822157,12.5,43.4,15.4,42.3
1134m 37s (- -1135m 22s),371000,2.978255682033112,12.3,51.0,14.7,51.0
1138m 14s (- -1139m 45s),372000,3.0734663324204146,15.0,33.4,15.4,35.8
1141m 52s (- -1142m 7s),373000,2.9599307767529,14.099999999999998,42.1,14.6,44.1
1145m 18s (- -1146m 41s),374000,2.951960098982112,8.6,57.9,9.9,58.199999999999996
1148m 49s (- -1149m 10s),375000,2.9797983396127985,12.3,57.199999999999996,14.299999999999999,55.800000000000004
1152m 25s (- -1153m 34s),376000,2.970183711879722,13.900000000000002,48.0,14.6,50.8
1155m 46s (- -1156m 13s),377000,3.0471186633858465,12.4,63.2,13.100000000000001,61.5
1159m 36s (- -1160m 23s),378000,2.9199276953702413,14.2,32.300000000000004,15.0,32.800000000000004
1163m 8s (- -1164m 51s),379000,3.084894432513266,14.399999999999999,37.7,15.1,39.2
1166m 43s (- -1167m 17s),380000,2.9943024313829163,13.900000000000002,47.4,15.5,47.099999999999994
1170m 23s (- -1171m 36s),381000,2.9573478661023738,14.000000000000002,27.500000000000004,15.4,30.599999999999998
1173m 59s (- -1174m 1s),382000,2.9624676644377272,10.100000000000001,50.0,11.1,52.1
1177m 32s (- -1178m 27s),383000,3.066029110162636,16.900000000000002,34.699999999999996,16.8,36.6
1181m 16s (- -1182m 43s),384000,2.9632240162379806,16.3,25.8,15.5,27.500000000000004
1184m 38s (- -1185m 21s),385000,3.02760130012627,10.9,58.199999999999996,11.4,57.099999999999994
1188m 19s (- -1189m 41s),386000,2.9838439589147496,17.0,39.2,17.299999999999997,41.099999999999994
1191m 53s (- -1192m 6s),387000,3.0615696816173266,14.7,49.6,17.0,51.5
1195m 20s (- -1196m 40s),388000,2.888630880223148,14.2,44.3,16.7,41.8
1199m 0s (- -1200m 59s),389000,2.968356084890618,15.7,49.0,16.2,50.2
1202m 28s (- -1203m 31s),390000,2.9616208747836255,11.899999999999999,45.800000000000004,12.3,47.199999999999996
1206m 0s (- -1207m 59s),391000,2.9746085954489514,8.200000000000001,68.5,9.8,68.89999999999999
1209m 17s (- -1210m 42s),392000,3.1436791026293074,14.799999999999999,53.5,16.7,56.3
1212m 54s (- -1213m 5s),393000,3.0287099094191765,10.6,54.0,13.5,55.800000000000004
1216m 34s (- -1217m 26s),394000,3.0958957706624566,15.4,43.3,17.599999999999998,44.4
1220m 9s (- -1221m 50s),395000,3.0450181649205676,15.0,41.199999999999996,16.2,41.699999999999996
1223m 31s (- -1224m 28s),396000,3.068376677218859,13.600000000000001,52.800000000000004,14.2,52.5
1227m 4s (- -1228m 55s),397000,3.035641682934722,12.2,51.800000000000004,13.700000000000001,52.6
1230m 33s (- -1231m 26s),398000,3.0654999026166343,16.2,50.5,18.3,50.8
1234m 3s (- -1235m 56s),399000,3.0228444663330096,14.299999999999999,50.2,16.5,51.0
1237m 43s (- -1238m 16s),400000,2.9812165211992383,16.8,39.6,19.6,40.300000000000004
1241m 1s (- -1242m 58s),401000,2.931750716205477,12.3,60.0,12.5,62.4
1244m 34s (- -1245m 25s),402000,2.96501958193319,17.1,50.6,20.200000000000003,50.2
1247m 53s (- -1248m 6s),403000,2.9550752467513792,15.8,47.099999999999994,15.8,48.3
1251m 34s (- -1252m 25s),404000,3.0985356376698365,17.0,47.4,17.4,49.4
1254m 49s (- -1255m 10s),405000,3.0812283834387326,16.400000000000002,51.2,18.099999999999998,54.1
1258m 22s (- -1259m 37s),406000,2.9673850789912652,17.2,58.3,18.2,55.900000000000006
1261m 48s (- -1262m 12s),407000,3.027499535433056,13.200000000000001,62.1,15.2,64.3
1265m 22s (- -1266m 37s),408000,2.9519211642849337,18.7,34.599999999999994,17.9,35.199999999999996
1268m 56s (- -1269m 3s),409000,3.070525052977454,15.0,54.1,16.900000000000002,53.400000000000006
1272m 17s (- -1273m 42s),410000,3.0240234390463963,15.9,46.1,17.2,47.3
1275m 51s (- -1276m 8s),411000,2.89206627748934,13.900000000000002,51.1,16.5,56.39999999999999
1279m 7s (- -1280m 52s),412000,3.052692128225109,16.3,39.1,17.4,43.3
1282m 51s (- -1283m 8s),413000,2.9794704800792253,18.6,43.8,20.0,44.1
1286m 22s (- -1287m 37s),414000,3.0544501638597445,17.1,31.900000000000002,19.7,33.800000000000004
1290m 3s (- -1291m 56s),415000,2.969088041067764,14.499999999999998,46.9,13.600000000000001,47.8
1293m 30s (- -1294m 29s),416000,3.0638614246423166,13.700000000000001,42.8,14.499999999999998,44.7
1297m 9s (- -1298m 50s),417000,3.0154675307338112,14.7,44.3,16.400000000000002,43.0
1300m 45s (- -1301m 14s),418000,2.973770592383414,14.299999999999999,37.4,15.7,41.199999999999996
1304m 11s (- -1305m 48s),419000,3.0282263923325767,13.4,50.2,13.8,50.6
1307m 49s (- -1308m 10s),420000,3.0054854175465886,17.2,38.5,19.1,41.0
1311m 17s (- -1312m 42s),421000,3.023444668058187,14.399999999999999,56.89999999999999,15.9,58.699999999999996
1315m 5s (- -1316m 54s),422000,3.0164527694444048,15.8,28.199999999999996,17.7,31.0
