time,iteration,loss,test accuracy,test end,train accuracy,train end
262m 0s (- -263m 59s),305000,2.8555349155019316,23.200000000000003,57.8,23.799999999999997,58.099999999999994
263m 12s (- -264m 47s),306000,2.86252212606405,26.200000000000003,54.800000000000004,28.1,54.0
264m 7s (- -265m 52s),307000,2.8932540309012778,26.0,81.10000000000001,27.1,82.0
265m 15s (- -266m 44s),308000,2.6782176490640754,26.6,48.6,27.200000000000003,48.4
266m 13s (- -267m 46s),309000,2.799177664637449,25.5,71.6,27.1,76.3
267m 20s (- -268m 39s),310000,2.7943349162016835,25.6,56.39999999999999,26.900000000000002,56.8
268m 27s (- -269m 32s),311000,2.8027402366040763,24.7,53.5,26.700000000000003,51.800000000000004
269m 33s (- -270m 26s),312000,2.770869383160287,24.099999999999998,55.00000000000001,25.0,54.6
270m 36s (- -271m 23s),313000,2.8198474288802764,23.799999999999997,62.1,26.0,63.4
271m 33s (- -272m 26s),314000,2.705238304139207,21.7,83.2,23.7,85.9
272m 34s (- -273m 25s),315000,2.863631092857648,24.9,74.1,26.6,73.8
273m 36s (- -274m 23s),316000,2.846195181549807,26.8,69.89999999999999,27.3,68.0
274m 39s (- -275m 20s),317000,2.871031384779644,27.0,64.1,29.2,62.6
275m 38s (- -276m 21s),318000,2.760465383903213,25.6,77.4,27.0,76.0
276m 39s (- -277m 20s),319000,2.816997189133639,22.8,58.699999999999996,23.400000000000002,58.199999999999996
277m 35s (- -278m 24s),320000,2.8675451795555085,17.1,89.7,16.1,90.2
278m 38s (- -279m 21s),321000,2.7580575265405565,24.9,70.3,25.900000000000002,69.69999999999999
279m 48s (- -280m 11s),322000,2.6486427540216466,27.0,36.4,27.500000000000004,37.4
280m 49s (- -281m 10s),323000,2.747057056568879,23.7,71.2,25.6,73.7
281m 49s (- -282m 10s),324000,2.8155390072898285,22.900000000000002,74.8,25.1,77.2
282m 53s (- -283m 6s),325000,2.6412033687386716,29.5,67.2,29.299999999999997,67.2
284m 5s (- -285m 54s),326000,2.7645209316705954,19.900000000000002,23.599999999999998,22.2,25.0
285m 11s (- -286m 49s),327000,2.803647870185302,23.799999999999997,66.8,25.6,65.3
286m 5s (- -287m 54s),328000,2.720853537857434,22.6,81.89999999999999,23.400000000000002,82.19999999999999
287m 4s (- -288m 55s),329000,2.7213324174482927,21.2,74.4,24.0,74.9
288m 12s (- -289m 47s),330000,2.7650651809841933,26.400000000000002,47.099999999999994,27.800000000000004,49.5
289m 34s (- -290m 25s),331000,2.8178364322175167,14.6,10.4,15.0,10.299999999999999
290m 35s (- -291m 24s),332000,2.8062777368586445,29.7,66.7,30.9,69.3
291m 45s (- -292m 15s),333000,2.825456746499835,28.599999999999998,45.5,29.2,46.7
292m 54s (- -293m 5s),334000,2.7750938049638134,27.1,48.8,28.000000000000004,50.5
294m 9s (- -295m 50s),335000,2.7753822132003974,21.3,20.4,23.400000000000002,21.4
295m 9s (- -296m 50s),336000,2.858186636643235,26.1,74.5,27.700000000000003,74.3
296m 11s (- -297m 48s),337000,2.7731940420060766,23.5,69.5,22.2,70.5
297m 8s (- -298m 51s),338000,2.8188995530888215,22.5,79.2,20.599999999999998,80.10000000000001
298m 12s (- -299m 47s),339000,2.7341057995939755,27.500000000000004,60.0,28.000000000000004,62.2
299m 19s (- -300m 41s),340000,2.703846346249457,25.2,51.0,27.3,53.0
300m 25s (- -301m 34s),341000,2.809270729046191,27.200000000000003,52.900000000000006,27.500000000000004,53.1
301m 30s (- -302m 29s),342000,2.8140185218616742,25.6,57.199999999999996,27.3,58.8
302m 32s (- -303m 27s),343000,2.7236903976749116,25.2,71.89999999999999,27.3,71.7
303m 32s (- -304m 27s),344000,2.6362832482738146,23.9,72.8,24.6,72.5
304m 29s (- -305m 30s),345000,2.7437149742287894,23.1,77.7,25.3,81.39999999999999
305m 37s (- -306m 22s),346000,2.8639581137069534,27.200000000000003,61.7,29.5,65.5
306m 42s (- -307m 17s),347000,2.7925999423503467,27.200000000000003,53.2,28.1,54.50000000000001
307m 51s (- -308m 8s),348000,2.7570236624687676,25.1,50.5,26.400000000000002,50.8
308m 59s (- -309m 0s),349000,2.839451670170256,24.8,42.4,27.900000000000002,43.2
310m 13s (- -311m 46s),350000,2.6895069760907537,26.0,35.6,29.099999999999998,36.5
311m 17s (- -312m 42s),351000,2.741770983047731,28.4,50.7,29.4,54.300000000000004
312m 17s (- -313m 43s),352000,2.766040650298175,21.7,77.5,23.7,79.10000000000001
313m 24s (- -314m 35s),353000,2.727001539733041,28.599999999999998,49.4,28.499999999999996,50.5
314m 26s (- -315m 33s),354000,2.74084781518101,25.900000000000002,64.5,27.700000000000003,66.2
315m 29s (- -316m 30s),355000,2.6901407754241324,25.900000000000002,55.400000000000006,27.700000000000003,56.8
316m 48s (- -317m 11s),356000,2.7620819944150465,21.7,21.7,21.5,21.6
317m 58s (- -318m 1s),357000,2.7170938198639583,25.2,34.699999999999996,26.200000000000003,37.4
319m 2s (- -320m 57s),358000,2.633801035890329,24.2,65.5,25.900000000000002,68.5
320m 3s (- -321m 56s),359000,2.7983530612892564,21.8,72.0,23.3,70.5
321m 3s (- -322m 56s),360000,2.7554114313033646,24.5,69.1,27.0,71.0
322m 5s (- -323m 54s),361000,2.6842955207730657,27.1,75.0,27.0,75.9
323m 15s (- -324m 45s),362000,2.79643082812246,26.400000000000002,46.9,27.6,46.2
324m 27s (- -325m 32s),363000,2.7987156102564796,27.200000000000003,45.4,29.2,47.099999999999994
325m 28s (- -326m 31s),364000,2.736646969392746,20.9,71.0,23.400000000000002,68.8
326m 38s (- -327m 21s),365000,2.7800476281446382,29.099999999999998,47.8,32.0,47.699999999999996
327m 42s (- -328m 17s),366000,2.7197340722671837,25.2,56.00000000000001,27.0,56.699999999999996
328m 46s (- -329m 13s),367000,2.713331252390511,25.5,55.2,28.299999999999997,56.99999999999999
329m 51s (- -330m 8s),368000,2.7596819322441615,28.000000000000004,56.10000000000001,28.299999999999997,60.0
330m 53s (- -331m 6s),369000,2.725765569935006,22.1,70.7,23.1,70.6
331m 53s (- -332m 6s),370000,2.661880784657024,25.2,68.2,27.3,67.4
333m 4s (- -334m 55s),371000,2.626003355475897,27.700000000000003,59.5,30.0,57.599999999999994
334m 6s (- -335m 54s),372000,2.750188618228384,22.6,77.0,23.1,76.5
335m 15s (- -336m 44s),373000,2.758197101346166,25.4,35.699999999999996,26.3,38.6
336m 18s (- -337m 41s),374000,2.6588951565083434,23.1,71.6,24.2,74.7
337m 16s (- -338m 43s),375000,2.7599468530059563,21.5,75.3,21.8,74.9
338m 17s (- -339m 42s),376000,2.65367433897216,21.4,69.19999999999999,22.1,69.8
339m 14s (- -340m 45s),377000,2.6326185961556403,26.200000000000003,73.5,27.200000000000003,73.9
340m 39s (- -341m 20s),378000,2.6884523198317347,10.9,8.1,10.7,9.5
341m 37s (- -342m 23s),379000,2.617857007915827,24.2,69.3,24.7,69.39999999999999
342m 44s (- -343m 15s),380000,2.6923380292357257,22.8,58.599999999999994,26.0,59.8
343m 42s (- -344m 17s),381000,2.6139655088809888,27.1,68.2,28.199999999999996,68.0
344m 41s (- -345m 18s),382000,2.7636942194008873,20.4,77.7,22.7,78.3
345m 48s (- -346m 11s),383000,2.806426940888256,28.799999999999997,62.1,29.099999999999998,61.0
346m 47s (- -347m 12s),384000,2.6629659219905197,22.1,81.6,24.8,82.3
347m 55s (- -348m 4s),385000,2.624011980810311,27.900000000000002,43.2,28.599999999999998,42.6
349m 9s (- -350m 50s),386000,2.7671837827069328,29.7,45.0,31.0,44.6
350m 4s (- -351m 55s),387000,2.6717998291435294,23.1,85.6,23.200000000000003,85.1
351m 15s (- -352m 44s),388000,2.6755198105346256,28.499999999999996,39.5,29.5,40.400000000000006
352m 21s (- -353m 38s),389000,2.6624406456039855,25.7,56.8,28.9,57.199999999999996
353m 28s (- -354m 31s),390000,2.6897398329033644,26.0,53.1,29.099999999999998,53.6
354m 27s (- -355m 32s),391000,2.728299367800429,23.5,70.19999999999999,24.5,70.3
355m 44s (- -356m 15s),392000,2.688497732313181,23.9,37.3,26.400000000000002,39.800000000000004
356m 39s (- -357m 20s),393000,2.788499893388626,21.8,77.3,23.5,78.2
357m 47s (- -358m 12s),394000,2.713187217936823,28.199999999999996,47.8,29.4,48.699999999999996
359m 9s (- -360m 50s),395000,2.6877352383058652,11.3,7.3999999999999995,10.8,7.000000000000001
360m 7s (- -361m 52s),396000,2.7073143909070705,22.1,84.3,23.9,84.89999999999999
361m 5s (- -362m 54s),397000,2.6291218556407663,23.200000000000003,73.0,23.200000000000003,73.1
362m 15s (- -363m 45s),398000,2.75622033346601,25.8,56.89999999999999,28.9,60.0
363m 21s (- -364m 38s),399000,2.678289303498974,25.7,58.199999999999996,26.1,64.5
364m 28s (- -365m 31s),400000,2.6769545041907254,23.599999999999998,46.7,26.5,50.9
365m 42s (- -366m 17s),401000,2.596036686377425,21.5,26.700000000000003,24.2,29.799999999999997
366m 37s (- -367m 22s),402000,2.5629489167881556,24.6,78.8,26.700000000000003,78.2
367m 48s (- -368m 11s),403000,2.686370949265287,23.0,39.900000000000006,25.7,43.3
368m 51s (- -369m 8s),404000,2.6798945314490514,25.4,64.9,27.700000000000003,64.7
370m 9s (- -371m 50s),405000,2.606206016458895,24.6,32.4,25.900000000000002,33.1
371m 15s (- -372m 44s),406000,2.7274614661851873,27.200000000000003,47.9,28.499999999999996,48.0
372m 20s (- -373m 40s),407000,2.6411447367696925,25.3,61.6,26.700000000000003,65.5
373m 29s (- -374m 30s),408000,2.6770057710816904,26.200000000000003,42.699999999999996,27.800000000000004,41.8
374m 36s (- -375m 23s),409000,2.7178635917794685,26.0,59.599999999999994,29.2,62.4
375m 38s (- -376m 21s),410000,2.66940025704391,25.7,57.099999999999994,27.500000000000004,57.49999999999999
376m 51s (- -377m 8s),411000,2.6347649156491806,27.200000000000003,34.699999999999996,28.9,35.199999999999996
377m 52s (- -378m 7s),412000,2.608821880525659,26.5,63.5,29.2,65.4
379m 5s (- -380m 54s),413000,2.683940082022128,21.7,28.000000000000004,24.6,31.1
380m 2s (- -381m 57s),414000,2.6918045170196376,22.2,80.10000000000001,22.900000000000002,82.69999999999999
381m 9s (- -382m 51s),415000,2.6551245960080827,27.200000000000003,58.5,29.299999999999997,62.2
382m 6s (- -383m 53s),416000,2.6408941940954804,25.4,73.0,27.200000000000003,74.9
383m 24s (- -384m 35s),417000,2.732428105792528,21.6,22.7,23.400000000000002,26.1
384m 20s (- -385m 39s),418000,2.7383263786716006,22.400000000000002,75.1,24.9,72.1
385m 24s (- -386m 35s),419000,2.6882563532001895,28.9,66.4,29.799999999999997,64.9
386m 25s (- -387m 34s),420000,2.608216874769981,26.6,70.5,27.3,72.3
387m 26s (- -388m 33s),421000,2.591616779668601,25.7,75.9,26.6,74.5
388m 24s (- -389m 35s),422000,2.5607496428135548,25.5,71.6,27.500000000000004,73.8
389m 37s (- -390m 22s),423000,2.676209880423177,24.8,48.5,25.1,50.8
390m 43s (- -391m 16s),424000,2.680927820993346,26.5,48.9,27.6,48.6
391m 49s (- -392m 10s),425000,2.7345868901778134,24.3,70.3,25.7,68.4
392m 51s (- -393m 8s),426000,2.6191928913075757,28.499999999999996,61.3,30.0,63.5
393m 56s (- -394m 3s),427000,2.702581092084287,26.1,59.599999999999994,27.200000000000003,62.6
394m 58s (- -395m 1s),428000,2.6447762774896004,29.5,64.2,31.1,66.2
396m 9s (- -397m 50s),429000,2.7421922431853805,28.7,50.7,29.799999999999997,53.300000000000004
397m 11s (- -398m 48s),430000,2.650887540070725,28.299999999999997,57.4,28.9,59.199999999999996
398m 23s (- -399m 36s),431000,2.6687356732850684,26.700000000000003,41.699999999999996,29.4,44.3
399m 28s (- -400m 31s),432000,2.673415390921935,26.900000000000002,51.0,28.000000000000004,53.800000000000004
400m 33s (- -401m 26s),433000,2.6642965568076176,28.299999999999997,58.4,30.4,56.99999999999999
401m 34s (- -402m 25s),434000,2.678750271959077,25.6,75.1,25.3,76.6
402m 27s (- -403m 32s),435000,2.613025458634081,22.400000000000002,86.9,23.200000000000003,85.6
403m 28s (- -404m 31s),436000,2.681302730676147,29.4,66.60000000000001,32.2,70.0
404m 29s (- -405m 30s),437000,2.6818319900022582,23.799999999999997,69.8,25.8,73.2
405m 36s (- -406m 23s),438000,2.5803302143793863,25.8,55.2,26.1,55.400000000000006
406m 32s (- -407m 27s),439000,2.6055548535206596,24.8,80.0,26.0,81.5
407m 36s (- -408m 23s),440000,2.743819837007645,28.299999999999997,66.8,31.5,69.69999999999999
408m 33s (- -409m 26s),441000,2.56609424775291,24.2,81.10000000000001,25.4,80.7
409m 39s (- -410m 20s),442000,2.6073256532227833,28.599999999999998,59.4,30.2,62.5
410m 42s (- -411m 17s),443000,2.617543233560284,29.2,60.4,28.799999999999997,63.0
412m 2s (- -413m 57s),444000,2.4803192998829102,23.200000000000003,21.3,25.1,22.400000000000002
413m 26s (- -414m 33s),445000,2.6760896489489925,11.1,6.6000000000000005,11.1,6.800000000000001
414m 34s (- -415m 25s),446000,2.7045244454240787,29.4,48.3,31.900000000000002,51.9
415m 54s (- -416m 5s),447000,2.5830182749636887,21.5,17.0,20.5,17.8
416m 59s (- -417m 0s),448000,2.649632827898018,27.6,59.599999999999994,29.599999999999998,62.7
417m 55s (- -418m 4s),449000,2.6181715450616694,27.6,84.3,28.999999999999996,84.5
419m 7s (- -420m 52s),450000,2.652620272793891,28.799999999999997,44.6,30.2,45.6
420m 5s (- -421m 54s),451000,2.5467392056267015,28.199999999999996,73.3,31.4,76.0
421m 11s (- -422m 48s),452000,2.670797634002905,25.7,68.8,29.299999999999997,69.19999999999999
422m 12s (- -423m 47s),453000,2.5385013583598837,27.900000000000002,70.0,31.4,71.5
423m 19s (- -424m 40s),454000,2.4979018269455313,28.7,50.3,31.7,52.1
492m 47s (- -493m 12s),455000,2.618757464209025,27.800000000000004,77.60000000000001,28.9,76.1
493m 51s (- -494m 9s),456000,2.656875438594681,27.900000000000002,65.8,31.6,68.8
494m 57s (- -495m 2s),457000,2.6177538306065093,26.700000000000003,68.0,28.999999999999996,70.5
495m 53s (- -496m 6s),458000,2.5210424577904944,24.0,84.89999999999999,26.0,84.0
496m 54s (- -497m 6s),459000,2.555975220523857,22.400000000000002,76.7,23.200000000000003,81.0
497m 58s (- -498m 1s),460000,2.4959814556493143,29.2,48.3,32.2,52.900000000000006
499m 4s (- -500m 55s),461000,2.575362877975034,29.299999999999997,64.2,30.8,63.4
500m 9s (- -501m 50s),462000,2.561989939253715,30.599999999999998,50.5,31.6,53.900000000000006
501m 12s (- -502m 47s),463000,2.543039657878245,27.400000000000002,60.199999999999996,29.2,62.8
502m 13s (- -503m 46s),464000,2.4817854772517953,28.499999999999996,68.7,31.7,71.3
503m 12s (- -504m 47s),465000,2.572191426578147,27.400000000000002,81.89999999999999,27.400000000000002,85.5
504m 12s (- -505m 47s),466000,2.6340401541575678,30.099999999999998,68.5,30.9,67.30000000000001
505m 26s (- -506m 33s),467000,2.640180077752473,28.199999999999996,37.6,31.1,42.3
506m 40s (- -507m 19s),468000,2.5575402485443757,30.4,48.3,33.1,53.2
508m 2s (- -509m 57s),469000,2.5493752589115664,29.7,72.5,30.599999999999998,74.8
509m 41s (- -510m 18s),470000,2.5590564851672624,30.5,49.7,32.2,54.7
511m 14s (- -512m 45s),471000,2.610486260794065,32.4,59.5,33.6,61.8
512m 47s (- -513m 12s),472000,2.525091786817135,33.0,64.0,33.7,65.2
514m 22s (- -515m 37s),473000,2.5681552081990855,32.0,44.6,33.7,48.199999999999996
515m 49s (- -516m 10s),474000,2.5829414864488465,27.200000000000003,71.3,30.3,71.7
517m 13s (- -518m 46s),475000,2.4858048388750884,25.8,66.10000000000001,29.9,70.89999999999999
518m 51s (- -519m 8s),476000,2.5499727016320146,30.2,47.699999999999996,33.2,48.3
520m 22s (- -521m 38s),477000,2.579312496018753,32.6,67.2,31.900000000000002,70.0
521m 58s (- -522m 2s),478000,2.5461663192813098,30.0,57.699999999999996,33.1,58.199999999999996
523m 22s (- -524m 38s),479000,2.5763476349697805,28.199999999999996,75.0,28.999999999999996,77.8
524m 49s (- -525m 11s),480000,2.4577404564841694,27.700000000000003,68.7,31.900000000000002,69.1
526m 22s (- -527m 37s),481000,2.5344614463937245,30.599999999999998,54.900000000000006,34.0,57.49999999999999
527m 46s (- -528m 13s),482000,2.6019914847821943,28.199999999999996,69.6,29.599999999999998,70.7
529m 10s (- -530m 49s),483000,2.474527250245147,25.3,82.69999999999999,26.700000000000003,81.0
530m 31s (- -531m 28s),484000,2.491788287882359,25.2,81.5,27.900000000000002,81.39999999999999
531m 59s (- -532m 0s),485000,2.5530897043355605,30.7,66.3,32.4,68.5
533m 20s (- -534m 39s),486000,2.5178195668627854,27.500000000000004,78.3,30.9,79.3
534m 47s (- -535m 13s),487000,2.4955170236373263,31.8,66.5,32.300000000000004,68.8
536m 12s (- -537m 47s),488000,2.488187669878586,28.199999999999996,70.6,29.099999999999998,70.3
537m 54s (- -538m 5s),489000,2.5535768162165753,28.199999999999996,31.6,29.599999999999998,32.800000000000004
539m 25s (- -540m 34s),490000,2.469128076460354,30.8,58.4,32.2,59.5
540m 48s (- -541m 11s),491000,2.620404247834529,25.7,79.4,27.1,80.10000000000001
542m 8s (- -543m 52s),492000,2.511763465165496,30.599999999999998,76.0,32.6,77.5
543m 48s (- -544m 11s),493000,2.5879291918396476,29.299999999999997,35.9,29.9,35.8
545m 24s (- -546m 35s),494000,2.621377438092322,30.5,40.6,31.3,42.9
547m 0s (- -548m 59s),495000,2.582172579351829,31.8,62.7,32.5,64.4
548m 32s (- -549m 27s),496000,2.5674096742516763,31.7,60.199999999999996,32.9,62.8
550m 4s (- -551m 56s),497000,2.4723278745567496,30.5,70.0,33.300000000000004,70.5
551m 35s (- -552m 24s),498000,2.5219759190913487,32.9,53.1,35.6,56.99999999999999
553m 13s (- -554m 46s),499000,2.5138455734445704,30.4,43.9,32.5,47.699999999999996
554m 50s (- -555m 9s),500000,2.4639444430470148,31.2,32.6,34.0,35.8
556m 29s (- -557m 30s),501000,2.4739982300968677,28.000000000000004,40.9,29.9,41.699999999999996
558m 6s (- -559m 53s),502000,2.582095038435257,31.3,55.1,36.1,56.8
559m 34s (- -560m 25s),503000,2.5101627509032465,31.3,72.6,32.800000000000004,73.6
561m 6s (- -562m 53s),504000,2.475684199667234,31.2,47.8,33.2,48.699999999999996
562m 34s (- -563m 25s),505000,2.504975989349444,29.5,77.8,32.6,78.7
563m 59s (- -564m 0s),506000,2.457672190656479,30.2,66.3,33.2,64.5
565m 33s (- -566m 26s),507000,2.5011305816126943,32.7,43.9,34.4,47.599999999999994
567m 5s (- -568m 54s),508000,2.4771387025382987,31.5,51.800000000000004,32.5,53.7
568m 53s (- -569m 6s),509000,2.5460227732379055,31.6,36.1,32.4,39.800000000000004
570m 19s (- -571m 40s),510000,2.5115464186977103,32.6,63.5,34.2,64.2
571m 49s (- -572m 10s),511000,2.4390935422164306,30.8,69.39999999999999,34.1,70.5
573m 17s (- -574m 42s),512000,2.556071916489735,28.4,72.89999999999999,28.499999999999996,75.3
574m 50s (- -575m 9s),513000,2.5065898444971366,30.7,32.1,31.900000000000002,34.300000000000004
576m 32s (- -577m 27s),514000,2.503152139346654,30.0,50.3,33.6,53.6
577m 59s (- -578m 0s),515000,2.565383690109116,32.9,70.6,34.1,69.3
579m 29s (- -580m 30s),516000,2.4618217402612994,31.900000000000002,57.699999999999996,35.5,57.599999999999994
581m 9s (- -582m 50s),517000,2.5818402583221545,30.7,32.7,32.9,35.9
582m 32s (- -583m 28s),518000,2.4707974670182447,29.7,80.0,33.2,79.3
583m 47s (- -584m 13s),519000,2.5984886322425482,29.7,82.8,31.5,83.39999999999999
585m 6s (- -586m 53s),520000,2.5157797914772173,29.4,81.0,31.900000000000002,83.2
586m 30s (- -587m 29s),521000,2.4555249573757347,31.0,60.099999999999994,33.0,60.5
588m 5s (- -589m 54s),522000,2.4294943502364315,31.900000000000002,51.300000000000004,34.699999999999996,55.1
589m 38s (- -590m 21s),523000,2.52243169042276,30.8,56.49999999999999,32.5,55.60000000000001
591m 10s (- -592m 49s),524000,2.5196003377374576,32.2,71.39999999999999,35.0,71.6
592m 40s (- -593m 19s),525000,2.4409836221843277,30.9,57.49999999999999,31.900000000000002,58.199999999999996
594m 17s (- -595m 42s),526000,2.459638458496444,30.5,37.6,33.800000000000004,38.4
595m 56s (- -596m 3s),527000,2.612531977436272,23.7,22.400000000000002,26.900000000000002,24.5
597m 25s (- -598m 34s),528000,2.586593221631418,29.4,75.1,32.4,75.3
598m 47s (- -599m 12s),529000,2.5443349148420116,31.1,78.5,32.2,78.9
600m 29s (- -601m 30s),530000,2.535472751101947,31.4,47.599999999999994,34.300000000000004,52.800000000000004
601m 55s (- -602m 4s),531000,2.463226974735479,30.7,67.5,32.800000000000004,68.0
603m 26s (- -604m 34s),532000,2.523047689012674,30.5,64.5,33.900000000000006,67.60000000000001
604m 49s (- -605m 10s),533000,2.428909798089612,32.4,61.199999999999996,34.5,63.800000000000004
606m 31s (- -607m 28s),534000,2.561041973241124,30.8,42.199999999999996,32.1,44.800000000000004
608m 9s (- -609m 50s),535000,2.5249172919911933,32.300000000000004,41.0,34.599999999999994,41.3
609m 53s (- -610m 6s),536000,2.5078037643505846,31.2,42.699999999999996,34.599999999999994,43.1
611m 30s (- -612m 30s),537000,2.448025015683164,30.9,56.89999999999999,35.5,54.900000000000006
612m 58s (- -613m 1s),538000,2.4302782581748836,31.3,56.10000000000001,33.4,56.99999999999999
614m 38s (- -615m 21s),539000,2.518970870333575,33.1,44.800000000000004,34.300000000000004,45.5
616m 9s (- -617m 50s),540000,2.422152339799361,31.5,55.800000000000004,34.2,55.900000000000006
617m 43s (- -618m 16s),541000,2.519056619516181,30.4,68.10000000000001,33.800000000000004,66.7
619m 18s (- -620m 41s),542000,2.380865432152446,30.7,45.800000000000004,32.4,48.4
620m 53s (- -621m 6s),543000,2.4757450751102903,33.7,57.099999999999994,34.9,54.2
622m 21s (- -623m 38s),544000,2.556432789879365,30.599999999999998,66.10000000000001,32.7,67.10000000000001
623m 56s (- -624m 3s),545000,2.608581119175993,30.599999999999998,56.10000000000001,33.0,58.699999999999996
625m 29s (- -626m 30s),546000,2.457365771394788,32.6,47.4,34.2,47.3
627m 3s (- -628m 56s),547000,2.4511545173139138,31.3,68.7,34.699999999999996,71.1
628m 28s (- -629m 31s),548000,2.3997071911014913,30.2,70.1,32.0,72.2
629m 53s (- -630m 6s),549000,2.534019195511364,27.400000000000002,84.8,30.2,85.7
631m 26s (- -632m 33s),550000,2.5358995315293753,30.599999999999998,59.4,33.800000000000004,60.8
632m 57s (- -633m 2s),551000,2.469849882417014,34.300000000000004,59.8,35.3,58.5
634m 25s (- -635m 34s),552000,2.447968967709565,27.400000000000002,77.10000000000001,29.299999999999997,77.60000000000001
635m 57s (- -636m 2s),553000,2.4954631767907927,31.1,46.300000000000004,32.800000000000004,48.199999999999996
637m 28s (- -638m 31s),554000,2.507857726228062,31.900000000000002,63.800000000000004,34.4,63.7
638m 57s (- -639m 2s),555000,2.4449674678465416,31.1,69.0,34.1,70.0
640m 25s (- -641m 34s),556000,2.3937628595625378,29.299999999999997,77.7,31.3,78.8
641m 48s (- -642m 11s),557000,2.517283716504392,27.700000000000003,74.4,31.900000000000002,78.8
643m 22s (- -644m 37s),558000,2.4682435939135137,31.8,66.2,36.4,67.2
644m 46s (- -645m 13s),559000,2.5565050549656125,30.5,71.1,30.8,71.2
646m 10s (- -647m 49s),560000,2.450154490630126,31.1,72.6,33.900000000000006,74.9
647m 33s (- -648m 27s),561000,2.429581113592897,32.2,72.8,34.599999999999994,77.0
649m 5s (- -650m 54s),562000,2.471428875626973,32.300000000000004,57.9,34.1,59.699999999999996
650m 34s (- -651m 25s),563000,2.4845124889725487,31.8,69.0,34.4,72.89999999999999
652m 2s (- -653m 57s),564000,2.4407785114504854,32.6,62.1,32.7,61.9
653m 29s (- -654m 30s),565000,2.3990121947104166,32.0,73.4,32.1,74.6
654m 57s (- -655m 2s),566000,2.472226323775487,32.6,76.0,34.300000000000004,78.7
656m 34s (- -657m 25s),567000,2.505150214125953,34.0,61.9,35.6,63.3
658m 1s (- -659m 58s),568000,2.321480317460719,31.2,59.8,33.2,62.5
659m 30s (- -660m 29s),569000,2.4911073964272603,28.9,78.2,31.6,80.4
660m 48s (- -661m 11s),570000,2.4025252232044765,29.599999999999998,82.19999999999999,29.599999999999998,82.19999999999999
662m 33s (- -663m 27s),571000,2.483481639574191,30.0,30.2,31.6,32.800000000000004
663m 58s (- -664m 1s),572000,2.545251682192896,31.5,65.7,34.1,65.9
665m 27s (- -666m 32s),573000,2.4792741663210043,27.3,77.60000000000001,30.8,79.9
666m 51s (- -667m 8s),574000,2.4968041721459033,30.7,78.0,32.300000000000004,79.80000000000001
668m 24s (- -669m 35s),575000,2.4967872920331367,31.4,62.8,35.5,63.1
670m 7s (- -671m 52s),576000,2.4492477909086916,32.5,41.199999999999996,34.300000000000004,42.1
671m 36s (- -672m 23s),577000,2.438323937279843,32.300000000000004,62.9,34.2,65.60000000000001
673m 4s (- -674m 55s),578000,2.5122082390097966,30.0,52.2,33.900000000000006,53.6
674m 32s (- -675m 27s),579000,2.5370885307556748,33.0,68.4,35.0,69.8
675m 59s (- -676m 0s),580000,2.4920417566875424,30.5,67.0,32.1,69.89999999999999
677m 32s (- -678m 27s),581000,2.46281959645142,32.300000000000004,62.6,34.599999999999994,64.7
679m 15s (- -680m 45s),582000,2.563363813220399,32.1,37.2,33.5,40.400000000000006
680m 37s (- -681m 22s),583000,2.433500770195022,27.800000000000004,82.39999999999999,30.5,82.1
682m 14s (- -683m 45s),584000,2.4613482842389365,30.9,34.699999999999996,32.1,37.0
683m 34s (- -684m 25s),585000,2.5155599513769964,26.1,83.6,30.0,85.7
685m 0s (- -685m 0s),586000,2.359547819286716,32.1,68.89999999999999,34.2,70.1
686m 26s (- -687m 33s),587000,2.477644420097233,31.6,70.89999999999999,31.7,69.5
688m 12s (- -689m 47s),588000,2.461737112933558,24.0,24.099999999999998,25.5,25.7
689m 30s (- -690m 30s),589000,2.508584897990613,22.900000000000002,87.1,24.7,89.5
691m 17s (- -692m 42s),590000,2.39176789645889,30.2,32.2,31.3,33.6
692m 35s (- -693m 24s),591000,2.444619203147623,29.7,77.3,32.2,77.3
693m 58s (- -694m 2s),592000,2.4548539238781264,30.0,79.7,34.0,81.3
695m 22s (- -696m 37s),593000,2.464205359816447,31.7,61.9,34.1,64.9
696m 50s (- -697m 9s),594000,2.3703302454354085,33.300000000000004,67.5,34.2,71.39999999999999
698m 13s (- -699m 46s),595000,2.3985920122764015,28.1,77.8,27.900000000000002,80.7
699m 46s (- -700m 13s),596000,2.4593531109384097,33.7,61.9,35.5,63.3
701m 12s (- -702m 47s),597000,2.433660164926511,31.0,76.1,30.9,75.5
702m 47s (- -703m 12s),598000,2.501381590866306,31.4,71.5,29.4,71.89999999999999
704m 8s (- -705m 51s),599000,2.4512639294195724,31.1,74.5,32.2,76.3
705m 50s (- -706m 9s),600000,2.546948804251554,30.599999999999998,37.1,31.8,40.2
707m 17s (- -708m 42s),601000,2.5163146442250635,27.400000000000002,76.0,30.7,76.8
708m 52s (- -709m 8s),602000,2.441977914879725,31.7,47.3,33.300000000000004,49.1
710m 29s (- -711m 30s),603000,2.5008266253425377,28.599999999999998,38.6,30.099999999999998,40.1
711m 52s (- -712m 7s),604000,2.545566521566745,27.400000000000002,83.3,29.5,84.8
713m 23s (- -714m 36s),605000,2.4282125538589345,32.4,70.19999999999999,35.5,72.8
714m 48s (- -715m 11s),606000,2.5197563865243753,31.900000000000002,71.6,35.3,71.0
