time,iteration,loss,test accuracy,test end,train accuracy,train end
553m 1s (- -554m 58s),302000,1.8725569852786772,58.699999999999996,92.7,59.8,90.9
555m 6s (- -556m 53s),303000,1.9666599620940097,58.3,90.4,61.5,88.9
557m 16s (- -558m 43s),304000,1.8929094655803052,57.4,87.5,60.3,88.0
559m 3s (- -560m 56s),305000,1.9463208652123547,59.0,88.3,61.0,87.8
561m 12s (- -562m 47s),306000,1.8897264256523316,57.8,90.2,60.199999999999996,89.9
563m 8s (- -564m 51s),307000,1.8793939152133148,60.5,89.7,61.199999999999996,89.3
565m 16s (- -566m 43s),308000,1.9568555216419563,57.699999999999996,89.0,62.0,89.7
567m 17s (- -568m 42s),309000,1.8563877798150603,59.8,87.3,62.9,87.3
569m 14s (- -570m 45s),310000,1.8930177260157466,58.599999999999994,93.2,62.1,93.4
571m 25s (- -572m 34s),311000,1.907764162057546,59.4,91.4,62.1,89.8
573m 13s (- -574m 46s),312000,1.928442300513611,59.3,89.1,61.3,88.7
575m 24s (- -576m 35s),313000,1.9533678041740437,58.199999999999996,88.0,59.4,89.2
577m 23s (- -578m 36s),314000,1.9132697231287457,58.3,90.5,59.599999999999994,90.2
579m 32s (- -580m 27s),315000,1.9675986349838726,59.199999999999996,90.10000000000001,62.2,89.0
581m 23s (- -582m 36s),316000,1.9095444683022125,56.39999999999999,91.4,60.9,90.5
583m 23s (- -584m 36s),317000,1.8564840507513436,58.699999999999996,88.7,61.199999999999996,89.3
585m 30s (- -586m 29s),318000,1.9339040908346634,57.9,91.60000000000001,60.9,91.60000000000001
587m 24s (- -588m 35s),319000,1.8972351627388737,58.699999999999996,91.7,59.5,92.0
589m 22s (- -590m 37s),320000,1.9500444919150608,57.9,91.0,60.5,91.8
591m 24s (- -592m 35s),321000,1.8637190282039806,57.99999999999999,90.0,60.8,90.10000000000001
593m 27s (- -594m 32s),322000,1.9604651433686238,59.699999999999996,91.9,60.0,90.9
595m 20s (- -596m 39s),323000,1.9131659041637878,58.3,91.2,60.9,90.8
597m 17s (- -598m 42s),324000,1.902535673619649,58.4,90.8,60.5,89.4
599m 24s (- -600m 35s),325000,1.8356920802502479,59.0,94.5,61.1,93.4
601m 17s (- -602m 42s),326000,1.873838958722114,59.4,91.2,60.4,92.60000000000001
603m 12s (- -604m 47s),327000,1.9045631339187867,58.8,92.10000000000001,60.4,92.0
605m 6s (- -606m 53s),328000,1.9180580768592073,58.099999999999994,91.4,61.5,91.7
607m 19s (- -608m 40s),329000,1.8960661234461857,59.699999999999996,87.2,61.7,87.7
609m 14s (- -610m 45s),330000,1.8783360586362705,58.599999999999994,89.60000000000001,60.3,89.5
611m 6s (- -612m 53s),331000,1.8402465868390918,57.599999999999994,91.9,61.5,91.9
613m 12s (- -614m 47s),332000,1.9358884197007802,58.4,89.8,61.0,89.7
615m 12s (- -616m 47s),333000,1.8242399384966663,59.0,91.2,60.5,90.7
617m 13s (- -618m 47s),334000,1.9020730440750808,59.5,88.5,63.1,89.60000000000001
618m 47s (- -619m 12s),335000,1.8191904798186098,58.099999999999994,91.9,62.6,91.5
620m 52s (- -621m 7s),336000,1.8857286226680436,58.8,92.60000000000001,62.3,91.9
622m 51s (- -623m 8s),337000,1.8821872186288178,58.3,92.2,61.4,91.5
624m 57s (- -625m 2s),338000,1.8802795406278507,59.3,89.2,61.1,87.3
626m 37s (- -627m 22s),339000,1.8181036811884397,57.699999999999996,91.5,59.5,91.60000000000001
628m 45s (- -629m 14s),340000,1.9180304068485639,57.599999999999994,85.6,61.4,86.9
630m 49s (- -631m 10s),341000,1.890752133967539,56.49999999999999,90.9,60.6,90.4
632m 47s (- -633m 12s),342000,1.9345723861891566,58.599999999999994,89.2,63.1,87.8
634m 33s (- -635m 26s),343000,1.854685244115723,58.8,91.7,63.9,89.8
636m 35s (- -637m 24s),344000,1.8797735822126607,58.099999999999994,89.8,62.2,89.7
638m 41s (- -639m 18s),345000,1.8907828507325757,56.00000000000001,84.1,59.699999999999996,83.5
640m 47s (- -641m 12s),346000,1.872401768226244,54.7,89.4,58.9,88.8
642m 27s (- -643m 32s),347000,1.9176698500264853,56.599999999999994,89.7,59.4,88.8
644m 37s (- -645m 22s),348000,1.7722700931352011,56.10000000000001,88.2,61.1,88.1
646m 34s (- -647m 25s),349000,1.8919834730993388,57.099999999999994,92.10000000000001,59.699999999999996,91.10000000000001
648m 42s (- -649m 17s),350000,1.9676304185012659,58.9,92.30000000000001,61.199999999999996,89.8
650m 19s (- -651m 40s),351000,1.8676803680430707,59.8,88.9,59.5,89.3
652m 25s (- -653m 35s),352000,1.9034386264777814,59.599999999999994,89.4,62.3,88.8
654m 30s (- -655m 29s),353000,1.827898534838149,55.7,91.0,61.6,89.1
656m 31s (- -657m 28s),354000,1.9344348621936656,58.599999999999994,90.0,61.6,90.0
658m 15s (- -659m 44s),355000,1.7608454695100793,60.0,91.4,62.5,89.8
660m 18s (- -661m 41s),356000,1.895446609030582,57.3,91.2,61.1,89.9
662m 19s (- -663m 40s),357000,1.8818687641263043,57.699999999999996,91.9,61.4,91.60000000000001
664m 30s (- -665m 29s),358000,1.937786643825894,57.99999999999999,88.5,62.5,88.3
666m 17s (- -667m 42s),359000,1.842101510221742,59.099999999999994,90.9,61.199999999999996,88.0
668m 28s (- -669m 31s),360000,1.8752707672990854,59.4,90.5,63.0,87.5
670m 25s (- -671m 35s),361000,1.8519943796142555,59.099999999999994,89.9,61.8,90.3
672m 25s (- -673m 34s),362000,1.8726347858956738,58.199999999999996,88.1,62.6,86.8
674m 25s (- -675m 34s),363000,1.9088127529059482,60.9,88.2,62.7,88.2
676m 30s (- -677m 29s),364000,1.960188635718312,57.699999999999996,87.9,61.6,87.0
678m 37s (- -679m 22s),365000,1.828781352829023,60.199999999999996,86.6,61.7,87.7
680m 28s (- -681m 32s),366000,1.8354457064836085,60.099999999999994,90.0,63.0,89.1
682m 37s (- -683m 23s),367000,1.9165246579509858,59.4,87.8,63.6,87.7
684m 40s (- -685m 19s),368000,1.8399822317004737,58.699999999999996,89.2,63.2,88.3
686m 43s (- -687m 16s),369000,1.8780221137330346,59.5,91.60000000000001,61.9,90.10000000000001
688m 30s (- -689m 29s),370000,1.8385609579259912,57.8,91.7,61.7,91.0
690m 33s (- -691m 27s),371000,1.9384052277592547,58.9,80.4,60.8,80.60000000000001
692m 39s (- -693m 20s),372000,1.9170939057186054,56.10000000000001,87.9,59.4,88.5
694m 45s (- -695m 14s),373000,1.7660869524898877,60.6,86.1,61.7,85.9
696m 28s (- -697m 31s),374000,1.8901096983297168,56.99999999999999,88.7,59.8,86.8
698m 38s (- -699m 21s),375000,1.8652318855779673,57.599999999999994,90.4,61.0,90.5
700m 38s (- -701m 21s),376000,1.8159391541044687,57.199999999999996,91.5,60.3,90.5
702m 48s (- -703m 11s),377000,1.901130269734701,58.3,90.7,61.199999999999996,89.3
704m 27s (- -705m 32s),378000,1.8521188889274132,57.8,90.60000000000001,62.3,90.7
706m 34s (- -707m 25s),379000,1.9029659540521153,58.099999999999994,87.6,62.2,85.7
708m 41s (- -709m 18s),380000,1.910458796346084,56.3,88.4,61.199999999999996,88.0
710m 47s (- -711m 13s),381000,1.8173462688269806,56.49999999999999,83.6,61.7,85.2
712m 36s (- -713m 23s),382000,1.9224059235601527,54.6,89.60000000000001,59.0,89.7
714m 44s (- -715m 15s),383000,1.9122757805489985,58.699999999999996,89.5,61.5,87.7
716m 45s (- -717m 14s),384000,1.8880443464542764,59.199999999999996,87.6,61.5,87.1
718m 53s (- -719m 6s),385000,1.8908835644874271,57.599999999999994,90.2,62.0,89.0
720m 38s (- -721m 21s),386000,1.8816381022441722,59.0,88.2,62.4,88.4
722m 52s (- -723m 7s),387000,1.9059143323564498,59.5,86.1,62.2,86.0
724m 59s (- -725m 0s),388000,1.8422575767376315,57.8,93.7,60.699999999999996,91.8
726m 57s (- -727m 2s),389000,1.9127501554618105,59.099999999999994,90.3,61.4,88.5
728m 59s (- -729m 0s),390000,1.8500084652234885,58.199999999999996,90.5,61.9,90.0
730m 58s (- -731m 1s),391000,1.8984121364275486,57.49999999999999,90.4,60.099999999999994,88.8
733m 9s (- -734m 50s),392000,1.9496025331879878,58.699999999999996,89.7,59.699999999999996,87.4
734m 59s (- -735m 0s),393000,1.8354352765042348,58.4,91.0,60.9,89.4
737m 1s (- -738m 58s),394000,1.8838697902756834,59.8,86.6,62.1,85.1
739m 7s (- -740m 52s),395000,1.7771461394354602,59.8,88.3,61.6,88.8
741m 9s (- -742m 50s),396000,1.9109672216097517,60.099999999999994,90.4,64.8,88.9
743m 0s (- -744m 59s),397000,1.82011072181491,56.8,88.2,62.4,87.2
745m 4s (- -746m 55s),398000,1.8122772983189146,57.49999999999999,90.0,61.9,90.3
747m 7s (- -748m 53s),399000,1.847420530656144,57.599999999999994,89.0,61.199999999999996,89.0
749m 18s (- -750m 41s),400000,1.863913859521137,60.0,85.0,63.9,84.89999999999999
750m 55s (- -751m 4s),401000,1.9847978620192637,59.0,89.0,63.4,87.7
753m 11s (- -754m 49s),402000,1.9217271669891978,57.8,85.6,60.4,84.7
755m 7s (- -756m 52s),403000,1.8482151470582049,56.89999999999999,91.2,61.4,90.7
757m 17s (- -758m 42s),404000,1.776465624452788,58.699999999999996,86.3,60.9,87.4
759m 6s (- -760m 54s),405000,1.8400569157576083,59.0,88.2,61.9,87.5
761m 11s (- -762m 48s),406000,1.8439374089428815,59.4,88.1,61.0,88.4
763m 19s (- -764m 40s),407000,1.8160979783787377,58.099999999999994,89.9,61.5,88.7
765m 21s (- -766m 38s),408000,1.8841465694731812,57.4,89.60000000000001,61.3,89.60000000000001
767m 15s (- -768m 44s),409000,1.8351689344296949,57.099999999999994,90.7,62.1,90.5
769m 18s (- -770m 41s),410000,1.841539867129183,58.3,90.2,61.0,90.10000000000001
771m 23s (- -772m 36s),411000,1.8637735052083306,59.5,88.9,62.6,89.7
773m 26s (- -774m 33s),412000,1.9035288842904186,59.699999999999996,89.60000000000001,63.3,90.10000000000001
775m 15s (- -776m 44s),413000,1.8954451970562751,57.99999999999999,88.9,60.699999999999996,88.6
777m 29s (- -778m 30s),414000,1.8433786227943736,59.599999999999994,88.8,62.0,88.7
779m 34s (- -780m 25s),415000,1.8581116653115954,60.5,86.8,61.3,88.3
781m 28s (- -782m 32s),416000,1.8563430513416612,59.5,89.4,62.3,89.60000000000001
783m 28s (- -784m 31s),417000,1.8339235139816135,58.699999999999996,90.2,63.4,90.0
785m 33s (- -786m 26s),418000,1.917066455666252,59.599999999999994,92.5,62.9,91.60000000000001
787m 42s (- -788m 17s),419000,1.9210179085346872,59.8,88.3,62.3,89.4
789m 22s (- -790m 37s),420000,1.8039706060761367,58.599999999999994,90.7,60.8,90.0
791m 33s (- -792m 26s),421000,1.8913290716702755,58.199999999999996,91.3,62.5,91.7
793m 33s (- -794m 26s),422000,1.8346650480733575,58.599999999999994,88.7,62.4,87.4
795m 45s (- -796m 15s),423000,1.862010128376276,57.199999999999996,89.9,63.5,89.60000000000001
797m 24s (- -798m 35s),424000,1.838774013229966,58.9,90.5,63.1,91.9
799m 34s (- -800m 25s),425000,1.8586346586431792,57.099999999999994,89.4,62.4,89.4
801m 43s (- -802m 16s),426000,1.7548743449795847,56.10000000000001,87.7,61.8,87.8
803m 44s (- -804m 15s),427000,1.8643221770492329,57.8,88.7,62.2,88.0
805m 39s (- -806m 20s),428000,1.893343980653142,56.699999999999996,87.6,61.3,87.3
807m 43s (- -808m 16s),429000,1.9560489076459016,56.699999999999996,87.1,64.4,88.0
809m 53s (- -810m 6s),430000,1.909477845908035,58.8,88.5,63.3,87.2
811m 54s (- -812m 5s),431000,1.9306766270611755,58.3,82.8,62.8,83.6
813m 51s (- -814m 8s),432000,1.8477476451337755,56.89999999999999,89.7,62.3,88.4
816m 1s (- -817m 58s),433000,1.8290005631104842,58.5,88.4,61.8,88.5
818m 3s (- -819m 56s),434000,1.832210417886507,58.099999999999994,89.0,62.6,90.10000000000001
820m 2s (- -821m 57s),435000,1.9084125070630658,59.599999999999994,86.3,63.4,86.3
822m 3s (- -823m 56s),436000,1.849763665939413,60.099999999999994,87.3,62.1,86.3
824m 14s (- -825m 45s),437000,1.8785964553701178,59.599999999999994,85.5,62.8,85.0
826m 12s (- -827m 47s),438000,1.7589320824162074,59.0,89.3,62.5,87.7
827m 59s (- -828m 0s),439000,1.8041533315622007,59.4,92.60000000000001,64.0,92.7
830m 4s (- -831m 55s),440000,1.8411928715420853,60.8,91.60000000000001,64.4,90.8
832m 7s (- -833m 52s),441000,1.7925286431923038,60.099999999999994,89.1,63.2,89.5
834m 22s (- -835m 38s),442000,1.8644329442489147,59.9,86.8,63.3,88.7
835m 57s (- -836m 2s),443000,1.8861754708482041,61.6,89.60000000000001,63.4,89.3
838m 6s (- -839m 53s),444000,1.7743882403917397,58.8,88.5,63.7,88.9
840m 4s (- -841m 55s),445000,1.8464694578556966,60.099999999999994,91.60000000000001,62.8,92.4
842m 19s (- -843m 40s),446000,1.9214535578312646,61.1,89.5,64.9,89.4
844m 6s (- -845m 53s),447000,1.7900439690814725,60.3,90.7,63.5,89.9
846m 14s (- -847m 45s),448000,1.9078516220829658,59.599999999999994,88.7,62.9,87.3
848m 24s (- -849m 35s),449000,1.8560114926099598,60.5,89.9,63.7,88.0
850m 30s (- -851m 29s),450000,1.8626195170103468,58.599999999999994,86.1,63.2,86.9
852m 27s (- -853m 33s),451000,1.8463946764712753,59.3,85.6,63.9,85.9
854m 30s (- -855m 30s),452000,1.8549087316176485,61.4,86.5,64.3,86.1
856m 40s (- -857m 19s),453000,1.8203688670763436,60.6,86.6,64.1,87.8
858m 41s (- -859m 18s),454000,1.7497843166010145,59.199999999999996,90.7,64.2,91.10000000000001
860m 37s (- -861m 22s),455000,1.8738393274586587,58.599999999999994,87.0,62.8,87.1
862m 51s (- -863m 8s),456000,1.8918620083367619,59.3,86.1,62.7,86.1
864m 53s (- -865m 6s),457000,1.7715598249259303,59.699999999999996,88.5,62.6,87.7
866m 48s (- -867m 11s),458000,1.9468904230009099,58.9,86.8,63.3,87.3
868m 55s (- -869m 4s),459000,1.8479495844727456,59.5,87.5,64.0,86.2
870m 58s (- -871m 1s),460000,1.8500387826390698,59.5,91.10000000000001,64.1,89.1
873m 11s (- -874m 48s),461000,1.8577209927891285,60.6,91.2,63.1,90.4
875m 3s (- -876m 56s),462000,1.9300977484720887,59.699999999999996,84.1,62.2,84.3
877m 17s (- -878m 42s),463000,1.7722537050419422,61.4,84.89999999999999,64.4,84.1
879m 20s (- -880m 39s),464000,1.8760744877189537,62.4,91.10000000000001,64.2,89.3
881m 24s (- -882m 35s),465000,1.8962368579560127,58.4,91.9,62.7,91.2
883m 25s (- -884m 34s),466000,1.9139811432179399,61.0,89.0,62.6,86.7
885m 26s (- -886m 33s),467000,1.868935806833149,58.699999999999996,91.0,62.9,89.7
887m 41s (- -888m 18s),468000,1.8634510612506894,59.099999999999994,89.2,61.4,88.9
889m 32s (- -890m 27s),469000,1.9527538531870394,58.9,84.8,64.0,85.0
891m 32s (- -892m 28s),470000,1.7837485337332502,60.8,89.60000000000001,62.3,88.7
893m 39s (- -894m 20s),471000,1.79241980801578,59.4,89.4,61.1,87.9
895m 45s (- -896m 14s),472000,1.9026357732001973,59.8,86.4,63.2,86.2
897m 42s (- -898m 17s),473000,1.838843295876277,57.599999999999994,92.10000000000001,63.2,91.9
899m 39s (- -900m 20s),474000,1.7747012012632448,59.4,87.8,63.800000000000004,86.6
901m 48s (- -902m 11s),475000,1.827975901952944,58.9,90.3,61.9,88.2
903m 57s (- -904m 2s),476000,1.8880272310507178,60.199999999999996,90.3,63.4,88.1
905m 44s (- -906m 15s),477000,1.8732340016712319,61.3,91.5,64.8,89.4
907m 56s (- -908m 4s),478000,1.8931393157264849,61.8,92.60000000000001,64.3,90.7
909m 55s (- -910m 4s),479000,1.7420895636537266,60.3,91.2,64.9,91.5
912m 10s (- -913m 49s),480000,1.8859697326646434,60.4,90.10000000000001,63.6,89.3
913m 53s (- -914m 6s),481000,1.8750654556240056,62.8,91.3,65.0,90.2
916m 1s (- -917m 58s),482000,1.9688183878471395,60.0,90.4,62.8,89.4
918m 16s (- -919m 43s),483000,1.915916167589704,59.699999999999996,89.7,65.2,89.60000000000001
920m 16s (- -921m 43s),484000,1.7354401710851886,57.9,92.30000000000001,63.1,92.4
922m 12s (- -923m 48s),485000,1.9106770147313143,60.099999999999994,87.7,62.7,86.2
924m 13s (- -925m 46s),486000,1.8622622304071137,62.1,88.9,66.4,86.4
926m 24s (- -927m 35s),487000,1.8454364746600915,62.2,91.9,65.4,90.5
928m 33s (- -929m 26s),488000,1.9082106464762132,63.3,88.4,64.5,86.3
930m 20s (- -931m 39s),489000,1.8128947461257667,63.3,90.10000000000001,63.800000000000004,87.6
932m 32s (- -933m 27s),490000,1.8364072026435725,60.9,90.3,61.1,88.5
934m 36s (- -935m 23s),491000,1.8787951243946261,63.1,89.9,65.60000000000001,88.4
936m 43s (- -937m 16s),492000,1.8515555020803875,61.6,90.2,64.8,89.1
938m 34s (- -939m 25s),493000,1.9230975162634367,62.2,89.0,64.4,88.6
940m 42s (- -941m 17s),494000,1.8324107610580764,61.9,89.3,63.6,89.0
942m 56s (- -943m 3s),495000,1.8669877068384764,61.9,92.0,61.8,89.3
944m 51s (- -945m 8s),496000,1.7755203220504976,60.5,87.3,62.4,86.0
946m 49s (- -947m 10s),497000,1.8500930801698219,61.199999999999996,89.0,63.2,88.7
948m 56s (- -949m 3s),498000,1.938458826528185,62.4,92.60000000000001,63.4,91.60000000000001
951m 8s (- -952m 51s),499000,1.9022815377915587,60.4,90.3,61.5,90.10000000000001
953m 7s (- -954m 52s),500000,1.8867335023796692,61.4,89.4,64.0,89.2
955m 9s (- -956m 50s),501000,1.8527773510308319,60.5,91.5,64.3,89.4
957m 27s (- -958m 33s),502000,1.8158162042860708,60.9,90.9,66.2,89.0
959m 25s (- -960m 34s),503000,1.8222100956922531,59.199999999999996,91.2,63.2,89.8
